user_id,prob_win,av_length,av_magic
218490,0.08136482939632546,56.09448818897638,0.06036745406824147
218492,1.0,316.3333333333333,0.6666666666666666
218493,0.5714285714285714,471.14285714285717,2.2857142857142856
218499,0.13043478260869565,15.08695652173913,0.0
218507,0.75,181.0,2.5
218508,0.1527777777777778,47.875,0.2777777777777778
218509,0.0,51.0,0.0
218511,0.26785714285714285,35.732142857142854,0.0
218517,0.5384615384615384,172.07692307692307,0.6923076923076923
218526,0.08943089430894309,22.666666666666668,0.14634146341463414
218528,0.0970873786407767,49.76699029126213,0.1553398058252427
218530,1.0,257.3333333333333,0.3333333333333333
218534,1.0,192.66666666666666,0.0
218535,0.6666666666666666,193.66666666666666,0.3333333333333333
218536,0.5,49.333333333333336,0.16666666666666666
218550,1.0,202.66666666666666,1.3333333333333333
218556,0.8571428571428571,236.42857142857142,1.3571428571428572
218557,0.5555555555555556,140.66666666666666,0.1111111111111111
218559,0.12418300653594772,44.5359477124183,0.13725490196078433
218560,0.9285714285714286,168.28571428571428,0.07142857142857142
218564,1.0,340.6666666666667,1.6666666666666667
218568,0.0,0.0,0.0
218569,0.10784313725490197,29.098039215686274,0.09477124183006536
218572,0.05789473684210526,18.210526315789473,0.06315789473684211
218575,0.7407407407407407,360.18518518518516,0.8148148148148148
218576,0.16580310880829016,41.01036269430052,0.11917098445595854
218578,1.0,184.16666666666666,0.6666666666666666
218580,0.2,60.57142857142857,0.3142857142857143
218581,0.6666666666666666,165.33333333333334,0.6666666666666666
218584,0.07142857142857142,45.142857142857146,0.2857142857142857
218585,1.0,189.33333333333334,0.3333333333333333
218590,0.6666666666666666,153.33333333333334,0.0
218591,0.6666666666666666,199.0,2.0
218593,0.5,243.0,0.0
218600,0.09079903147699758,26.76271186440678,0.029055690072639227
218601,0.25,110.25,0.25
218602,0.8,220.7,0.7
218603,0.15765765765765766,36.54054054054054,0.02702702702702703
218608,0.005925250683682771,1.8094804010938925,0.010027347310847767
218610,0.8,198.2,1.0666666666666667
218612,0.2,20.066666666666666,0.06666666666666667
218614,0.08646616541353383,23.992481203007518,0.041353383458646614
218615,0.5,552.5,0.5
218623,0.06631299734748011,24.946949602122015,0.05570291777188329
218626,0.3058823529411765,48.71764705882353,0.1411764705882353
218628,0.19166666666666668,48.375,0.18333333333333332
218635,1.0,218.33333333333334,1.0
218636,0.5,134.5,1.0
218638,0.07664233576642336,19.49270072992701,0.025547445255474453
218643,0.5555555555555556,342.1666666666667,1.1111111111111112
218646,0.3,52.4,0.0
218647,0.5,185.0,0.5
218653,0.05,12.25,0.0
218655,0.05263157894736842,21.894736842105264,0.3684210526315789
218659,1.0,162.66666666666666,0.6666666666666666
218660,0.6521739130434783,159.2173913043478,0.9130434782608695
218662,0.6666666666666666,211.0,0.3333333333333333
218671,0.10526315789473684,56.23684210526316,0.07894736842105263
218674,0.022222222222222223,11.417283950617284,0.056790123456790124
218677,0.8333333333333334,161.0,0.0
218679,0.9473684210526315,304.63157894736844,1.0526315789473684
218688,0.5,126.0,0.0
218693,0.0,6.908256880733945,0.0
218695,1.0,309.0,3.3333333333333335
218700,0.39568345323741005,75.96402877697842,0.0
218702,0.03943661971830986,7.774647887323944,0.012957746478873239
218705,1.0,352.0,0.6666666666666666
218708,0.5,159.5,2.5
218709,0.5,136.0909090909091,0.22727272727272727
218714,0.075,14.5125,0.0375
218720,0.8333333333333334,262.6666666666667,1.1666666666666667
218721,0.7894736842105263,265.2894736842105,3.710526315789474
218723,0.5,501.0,2.5
218736,0.02601156069364162,10.621387283236995,0.031791907514450865
218742,0.02654867256637168,5.327433628318584,0.0
218744,0.7692307692307693,226.46153846153845,0.46153846153846156
218745,0.1803921568627451,42.47843137254902,0.07450980392156863
218746,0.13025210084033614,33.38655462184874,0.01680672268907563
218747,0.029780564263322883,4.5141065830721,0.0054858934169279
218749,0.75,139.0,0.0
218755,0.5,308.1666666666667,1.5
218761,0.3125,217.5625,0.5625
218765,0.5,306.0,2.0
218766,0.0,424.0,0.0
218769,0.16091954022988506,41.44252873563219,0.11494252873563218
218770,0.95,157.85,1.1
218771,0.014553014553014554,5.285862785862786,0.01975051975051975
218772,0.8,299.8,0.0
218773,0.08176100628930817,28.40251572327044,0.09433962264150944
218775,0.6666666666666666,213.66666666666666,0.0
218776,0.023809523809523808,2.5912698412698414,0.0
218778,0.7586206896551724,99.43103448275862,0.0
218784,1.0,129.66666666666666,0.4166666666666667
218790,0.0022727272727272726,2.0795454545454546,0.0
218793,0.023622047244094488,4.242782152230971,0.014435695538057743
218803,0.15300546448087432,30.338797814207652,0.13114754098360656
218806,0.0,539.0,0.0
218809,0.8645833333333334,106.92708333333333,0.17708333333333334
218814,0.0,1.9898477157360406,0.0
218816,0.030456852791878174,8.49238578680203,0.048223350253807105
218817,1.0,205.66666666666666,0.3333333333333333
218818,0.6571428571428571,200.74285714285713,0.7714285714285715
218821,0.7333333333333333,167.0,1.0666666666666667
218822,0.1028999064546305,23.38353601496726,0.021515434985968196
218826,0.5,264.0,1.5
218828,0.0,59.0,0.0
218830,0.4011299435028249,54.59887005649718,0.0
218834,0.8571428571428571,232.42857142857142,2.857142857142857
218836,0.6153846153846154,155.2662721893491,0.14201183431952663
218838,0.8333333333333334,121.83333333333333,0.5
218840,0.0,0.0,0.0
218850,0.036065573770491806,6.220036429872495,0.00947176684881603
218851,0.24324324324324326,165.78378378378378,0.16216216216216217
218853,0.8888888888888888,230.33333333333334,1.1111111111111112
218859,0.2,56.45,1.0
218862,1.0,258.6923076923077,1.4615384615384615
218863,0.0,55.0,0.0
218865,0.8571428571428571,291.7142857142857,2.4285714285714284
218867,0.6666666666666666,413.3333333333333,0.0
218869,0.01781970649895178,9.067085953878406,0.0041928721174004195
218870,0.17857142857142858,30.05952380952381,0.07142857142857142
218873,0.045454545454545456,10.181818181818182,0.07954545454545454
218874,1.0,162.66666666666666,1.3333333333333333
218875,0.0,0.0,0.0
218881,0.007330482590103849,1.41905925473427,0.007330482590103849
218887,0.5,89.0,0.0
218889,0.5,580.25,0.25
218891,0.8461538461538461,247.92307692307693,1.4615384615384615
218892,0.7058823529411765,278.29411764705884,1.2352941176470589
218894,0.42857142857142855,126.57142857142857,1.0
218907,0.75,289.95,0.9
218910,0.8888888888888888,310.8888888888889,1.1111111111111112
218913,1.0,356.0,2.0
218915,0.18181818181818182,64.42424242424242,0.12121212121212122
218916,0.25,139.5,0.25
218917,0.9,254.03333333333333,0.6666666666666666
218918,0.10377358490566038,12.943396226415095,0.05660377358490566
218919,0.11688311688311688,21.575757575757574,0.047619047619047616
218921,1.0,169.83333333333334,0.16666666666666666
218925,0.0,0.0,0.0
218927,0.10434782608695652,17.72753623188406,0.020289855072463767
218929,0.23902439024390243,30.735365853658536,0.03414634146341464
218932,0.1,74.2,0.1
218934,0.8571428571428571,406.85714285714283,2.857142857142857
218935,0.021464646464646464,4.093434343434343,0.021464646464646464
218940,0.0,55.0,0.0
218942,0.2727272727272727,32.09090909090909,0.0
218943,0.21428571428571427,48.714285714285715,0.7142857142857143
218944,0.75,287.25,0.75
218946,1.0,157.83333333333334,0.5
218957,1.0,336.6666666666667,4.0
218962,0.00411522633744856,0.9231824417009602,0.006858710562414266
218966,1.0,239.33333333333334,1.5
218967,1.0,285.3333333333333,3.3333333333333335
218968,1.0,268.3333333333333,0.3333333333333333
218976,1.0,190.0,0.0
218977,0.08614232209737828,18.760299625468164,0.011235955056179775
218979,1.0,240.55555555555554,1.6666666666666667
218980,0.3333333333333333,94.88888888888889,0.1111111111111111
218983,0.09307030854830552,12.734951947395043,0.0065756196256954984
218986,0.08823529411764706,54.23529411764706,0.14705882352941177
218993,0.2692307692307692,79.65384615384616,0.07692307692307693
218996,0.030508474576271188,12.427118644067797,0.01694915254237288
219000,1.0,235.83333333333334,0.5
219001,0.20454545454545456,46.09090909090909,0.4318181818181818
219002,0.5,180.5,0.0
219004,0.21818181818181817,50.81818181818182,0.16363636363636364
219007,0.11392405063291139,37.59493670886076,0.24050632911392406
219011,0.75,205.0,0.0
219021,0.036458333333333336,11.208333333333334,0.028645833333333332
219022,0.3333333333333333,145.0,0.0
219025,0.01875,7.01875,0.0375
219026,0.011144883485309016,4.695035460992908,0.02127659574468085
219029,1.0,608.0,0.0
219031,0.6222222222222222,117.24444444444444,0.5777777777777777
219033,0.03428571428571429,8.051428571428572,0.05142857142857143
219035,0.7142857142857143,122.57142857142857,1.1904761904761905
219045,0.0,0.0,0.0
219047,0.0,54.0,0.0
219048,0.005639097744360902,1.2011278195488722,0.013157894736842105
219060,0.07544378698224852,29.73224852071006,0.016272189349112426
219063,1.0,161.08333333333334,1.25
219066,0.0,215.0,0.0
219067,1.0,187.0,0.0
219071,0.10289389067524116,31.615755627009648,0.03376205787781351
219072,0.11377245508982035,22.736526946107784,0.07784431137724551
219073,1.0,154.0,0.0
219075,0.375,115.25,1.25
219081,1.0,332.3333333333333,1.0
219083,0.9230769230769231,149.3846153846154,0.6153846153846154
219084,1.0,606.0,4.666666666666667
219087,1.0,301.06666666666666,1.1333333333333333
219090,0.25,63.583333333333336,0.35
219092,0.8181818181818182,220.54545454545453,0.9090909090909091
219093,0.13259668508287292,38.629834254143645,0.1270718232044199
219098,0.3333333333333333,43.55555555555556,0.0
219100,0.2777777777777778,58.5,0.16666666666666666
219108,0.0,125.0,0.0
219111,1.0,160.46666666666667,0.6666666666666666
219116,0.007575757575757576,2.5303030303030303,0.0025252525252525255
219118,0.0,0.0,0.0
219127,0.875,423.25,1.125
219130,0.01639344262295082,4.278688524590164,0.0
219138,0.0,98.66666666666667,0.0
219144,0.5060240963855421,142.48192771084337,0.30120481927710846
219147,0.18095238095238095,46.44761904761905,0.2
219148,0.04007633587786259,5.769083969465649,0.009541984732824428
219150,0.018018018018018018,5.778378378378378,0.036036036036036036
219151,0.9,203.0,2.0
219157,0.8571428571428571,345.42857142857144,1.5714285714285714
219158,0.03431372549019608,27.71078431372549,0.08823529411764706
219161,0.8,378.0,1.0
219163,0.08333333333333333,26.083333333333332,0.0
219167,0.0,8.5,0.0
219170,0.4,39.86666666666667,0.06666666666666667
219171,0.0,0.0,0.0
219173,0.16666666666666666,53.166666666666664,0.0
219175,1.0,227.0,0.0
219177,0.09375,17.34375,0.03125
219179,0.16071428571428573,30.875,0.32142857142857145
219181,0.5,271.0,1.0
219182,0.04885736800630418,8.06146572104019,0.01182033096926714
219183,0.03962101636520241,12.531007751937985,0.010766580534022395
219186,0.017316017316017316,6.818181818181818,0.008658008658008658
219187,1.0,195.83333333333334,3.3333333333333335
219188,0.6666666666666666,218.0,0.0
219189,0.8571428571428571,148.42857142857142,2.857142857142857
219192,0.0,0.0,0.0
219197,0.36507936507936506,69.17460317460318,0.09523809523809523
219199,0.022457067371202115,6.034346103038309,0.02774108322324967
219201,0.0,0.0,0.0
219204,0.6666666666666666,105.77777777777777,0.5555555555555556
219205,0.0408745247148289,10.840304182509506,0.02091254752851711
219207,0.025210084033613446,9.27310924369748,0.08403361344537816
219208,0.2222222222222222,48.2962962962963,0.2962962962962963
219212,0.8571428571428571,210.14285714285714,1.1428571428571428
219215,0.4230769230769231,102.84615384615384,0.7692307692307693
219216,0.4090909090909091,83.18181818181819,0.8181818181818182
219217,0.045454545454545456,5.984848484848484,0.015151515151515152
219220,0.55,121.7125,0.1375
219223,0.25,136.9375,0.34375
219224,0.24489795918367346,79.10204081632654,0.0
219239,0.5,283.5,0.0
219245,1.0,189.66666666666666,0.0
219257,0.6666666666666666,379.6666666666667,0.3333333333333333
219259,1.0,427.6666666666667,0.6666666666666666
219261,0.75,60.0,0.0
219265,0.0,59.0,0.0
219267,0.75,209.0,0.75
219268,0.6122448979591837,74.57142857142857,0.22448979591836735
219271,0.25925925925925924,61.22222222222222,0.3333333333333333
219274,0.04404145077720207,13.318652849740932,0.05181347150259067
219276,0.0,235.0,0.0
219281,0.09090909090909091,40.72727272727273,0.0
219282,1.0,327.6666666666667,1.6666666666666667
219289,1.0,259.6666666666667,1.3333333333333333
219290,0.5833333333333334,173.58333333333334,0.75
219292,1.0,227.33333333333334,3.0
219293,0.04699738903394256,13.545691906005223,0.02610966057441253
219304,0.03508771929824561,12.128654970760234,0.05847953216374269
219305,0.10747185261003071,30.76458546571136,0.02456499488229273
219307,0.0017889087656529517,0.3923673225998807,0.0
219310,0.0,49.0,0.0
219313,0.09836065573770492,27.475409836065573,0.13114754098360656
219314,1.0,260.6666666666667,1.3333333333333333
219323,0.02903225806451613,12.92258064516129,0.06774193548387097
219326,0.009823182711198428,1.581532416502947,0.005893909626719057
219328,0.29213483146067415,75.88764044943821,0.24719101123595505
219334,0.0,37.75,0.0
219336,0.036544850498338874,8.528239202657808,0.06312292358803986
219338,0.019337016574585635,13.01657458563536,0.03038674033149171
219344,0.015991471215351813,2.9285714285714284,0.026652452025586353
219345,0.2777777777777778,128.88888888888889,0.2222222222222222
219347,0.7777777777777778,267.0,1.1111111111111112
219356,0.0,0.0,0.0
219357,0.10991379310344827,32.11853448275862,0.04741379310344827
219360,1.0,232.0,0.3333333333333333
219362,0.0,0.0,0.0
219365,0.42857142857142855,85.57142857142857,0.0
219367,0.5,168.5,0.0
219369,0.8235294117647058,119.94117647058823,0.11764705882352941
219371,0.0,58.0,0.0
219372,1.0,141.33333333333334,1.0
219375,0.6,286.4,2.2
219380,0.375,110.125,0.25
219397,0.2912621359223301,42.3252427184466,0.05825242718446602
219399,0.0,0.0,0.0
219402,1.0,250.2,0.0
219403,1.0,236.66666666666666,3.3333333333333335
219413,0.5,150.16666666666666,0.6666666666666666
219415,0.017964071856287425,3.7604790419161676,0.011976047904191617
219416,0.10810810810810811,13.405405405405405,0.0
219417,1.0,144.33333333333334,0.0
219419,1.0,200.0,0.0
219421,0.15789473684210525,46.526315789473685,0.3157894736842105
219426,0.0,7.428571428571429,0.0
219430,1.0,201.66666666666666,1.6666666666666667
219438,0.38461538461538464,123.15384615384616,1.0769230769230769
219440,0.0,0.0,0.0
219444,0.22039473684210525,54.483552631578945,0.0625
219447,0.8888888888888888,205.05555555555554,1.1111111111111112
219450,1.0,185.83333333333334,2.1666666666666665
219456,1.0,215.66666666666666,1.0
219457,0.6,340.8,4.0
219460,1.0,207.0,0.6666666666666666
219461,0.018867924528301886,7.729559748427673,0.05660377358490566
219463,0.8333333333333334,288.6666666666667,0.8333333333333334
219472,0.875,290.75,0.125
219475,0.5,337.0,3.0
219480,0.5,208.5,1.5
219482,0.03225806451612903,7.862903225806452,0.017595307917888565
219484,0.07692307692307693,58.38461538461539,0.0
219490,1.0,135.33333333333334,0.3333333333333333
219491,0.032467532467532464,16.24025974025974,0.06493506493506493
219492,0.4,58.266666666666666,0.0
219496,1.0,150.0,0.3333333333333333
219499,0.25,241.375,0.0
219500,0.7647058823529411,223.69411764705882,0.21176470588235294
219502,0.8846153846153846,266.0,0.8076923076923077
219503,1.0,533.6666666666666,1.0
219508,0.0,54.0,0.0
219509,0.07531380753138076,18.50836820083682,0.03765690376569038
219510,1.0,368.22222222222223,0.0
219518,0.6666666666666666,178.33333333333334,0.0
219519,1.0,191.66666666666666,3.3333333333333335
219521,0.03546099290780142,8.26241134751773,0.017336485421591805
219524,0.5,135.66666666666666,1.0
219525,0.026058631921824105,3.6916395222584146,0.008686210640608035
219528,0.0,206.0,1.0
219533,1.0,239.66666666666666,3.3333333333333335
219538,0.0023734177215189874,0.678006329113924,0.004746835443037975
219542,0.8,264.0,2.2
219546,0.3709677419354839,108.3225806451613,0.1774193548387097
219547,0.9285714285714286,253.71428571428572,1.4285714285714286
219549,0.06451612903225806,38.45161290322581,0.03225806451612903
219552,0.3333333333333333,94.62962962962963,0.5185185185185185
219553,0.007412898443291327,3.796886582653818,0.014825796886582653
219556,0.25,55.75,0.5
219558,0.03317535545023697,12.244075829383887,0.052132701421800945
219560,0.75,246.0,1.5
219561,0.8421052631578947,84.78947368421052,0.21052631578947367
219565,0.6,168.0,0.0
219569,1.0,490.0,0.0
219575,1.0,207.66666666666666,2.3333333333333335
219584,1.0,135.33333333333334,1.0
219587,0.08333333333333333,36.0,0.2916666666666667
219590,0.058823529411764705,10.823529411764707,0.0196078431372549
219602,0.0,59.0,0.0
219604,0.05582761998041136,17.203721841332026,0.029382957884427033
219605,0.5,114.5,0.0
219610,0.020833333333333332,6.618055555555555,0.034722222222222224
219612,0.20833333333333334,65.95833333333333,0.2708333333333333
219613,0.6,393.0,0.8
219614,0.6666666666666666,519.6666666666666,1.6666666666666667
219616,0.023255813953488372,5.286821705426356,0.007751937984496124
219619,1.0,113.0,0.0
219623,0.0,197.0,0.0
219630,1.0,234.0,6.666666666666667
219631,0.09523809523809523,28.642857142857142,0.0
219632,0.10144927536231885,14.942028985507246,0.07246376811594203
219633,0.1836734693877551,37.91836734693877,0.1836734693877551
219636,0.05847076461769116,11.589205397301349,0.03298350824587706
219639,0.5,192.0,0.625
219647,1.0,219.33333333333334,2.0
